time,open,high,low,close,volume
2022-04-14 07:00:00,92.44,96.42,91.85,96.42,2400900
2022-04-15 07:00:00,96.34,98.48,94.86,96.73,1260400
2022-04-18 07:00:00,97.08,97.9,94.0,95.56,1398500
2022-04-19 07:00:00,96.73,102.23,95.95,99.38,2350900
2022-04-20 07:00:00,99.42,99.85,93.61,94.78,2448200
2022-04-21 07:00:00,93.22,98.21,91.66,96.34,1408900
2022-04-22 07:00:00,97.51,97.51,89.63,92.83,4671400
2022-04-25 07:00:00,90.88,93.73,86.36,86.36,2001500
2022-04-26 07:00:00,80.39,87.37,80.35,86.98,2139100
2022-04-27 07:00:00,86.59,88.93,82.84,88.54,1720300
2022-04-28 07:00:00,88.85,89.71,86.12,88.93,1255200
2022-04-29 07:00:00,88.15,95.13,87.37,93.96,2100200
2022-05-04 07:00:00,93.61,96.3,92.44,93.38,1027200
2022-05-05 07:00:00,94.39,94.39,88.73,92.36,1557400
2022-05-06 07:00:00,89.32,93.57,89.12,90.1,1421300
2022-05-09 07:00:00,88.54,89.32,83.82,83.82,1672100
2022-05-10 07:00:00,79.96,83.43,78.05,82.69,2099800
2022-05-11 07:00:00,83.62,83.86,80.58,82.69,809700
2022-05-12 07:00:00,81.17,82.49,76.92,76.92,1980600
2022-05-13 07:00:00,76.06,76.84,71.53,71.53,2508900
2022-05-16 07:00:00,73.33,76.53,70.25,70.25,1497600
2022-05-17 07:00:00,67.87,75.16,67.87,75.16,1245200
2022-05-18 07:00:00,76.06,79.33,76.06,79.18,1215700
2022-05-19 07:00:00,76.96,84.64,75.67,83.86,1607700
2022-05-20 07:00:00,83.82,85.42,82.3,83.08,952100
2022-05-23 07:00:00,84.64,84.83,79.96,83.7,1133400
2022-05-24 07:00:00,84.33,88.54,83.47,86.98,1507200
2022-05-25 07:00:00,87.99,90.45,87.37,89.12,994900
2022-05-26 07:00:00,89.71,90.72,87.37,87.72,985400
2022-05-27 07:00:00,85.81,86.2,83.35,83.47,2873300
2022-05-30 07:00:00,82.34,86.59,82.34,83.86,1044200
2022-05-31 07:00:00,84.44,89.24,83.66,87.21,1301500
2022-06-01 07:00:00,87.95,91.07,86.39,89.63,1560000
2022-06-02 07:00:00,89.36,92.64,89.36,91.11,2049400
2022-06-03 07:00:00,97.46,97.46,97.46,97.46,357200
2022-06-13 07:00:00,105.93,109.83,102.46,103.14,2602100
2022-06-14 07:00:00,102.04,107.46,101.87,106.52,1739200
2022-06-15 07:00:00,108.47,110.25,103.82,106.69,2785500
2022-06-16 07:00:00,109.15,114.15,105.93,114.06,3492100
2022-06-17 07:00:00,112.62,117.7,111.78,111.78,2656600
2022-06-20 07:00:00,111.35,112.03,105.85,105.85,2625300
2022-06-21 07:00:00,104.15,105.76,98.65,98.73,2803300
2022-06-22 07:00:00,99.92,101.44,92.3,94.84,3048900
2022-06-23 07:00:00,93.15,101.44,93.15,101.44,980800
2022-06-24 07:00:00,105.42,107.12,103.48,103.82,1230200
2022-06-27 07:00:00,103.31,107.12,101.61,101.61,1615600
2022-06-28 07:00:00,100.77,104.07,99.92,100.51,1880900
2022-06-29 07:00:00,98.56,102.21,97.38,100.77,1408800
2022-06-30 07:00:00,101.61,102.21,98.65,98.65,832500
2022-07-01 07:00:00,98.23,98.56,93.32,94.84,1790000
2022-07-04 07:00:00,95.01,97.21,89.93,89.93,1791900
2022-07-05 07:00:00,89.76,89.76,83.75,83.75,3099300
2022-07-06 07:00:00,81.21,82.39,77.9,77.9,2148800
2022-07-07 07:00:00,77.9,83.32,76.46,83.32,1776200
2022-07-08 07:00:00,84.51,86.71,81.29,82.98,3017500
2022-07-11 07:00:00,81.54,85.02,79.6,80.53,1850100
2022-07-12 07:00:00,79.6,84.68,79.6,84.68,1973400
2022-07-13 07:00:00,84.68,85.95,81.29,82.14,1515500
2022-07-14 07:00:00,81.29,83.83,80.7,82.14,1467400
2022-07-15 07:00:00,82.65,82.98,81.12,81.12,1555700
2022-07-18 07:00:00,81.38,82.48,77.99,78.75,1785800
2022-07-19 07:00:00,78.33,83.32,78.33,82.56,2419100
2022-07-20 07:00:00,85.78,86.62,84.68,84.68,3151200
2022-07-21 07:00:00,84.76,86.2,83.83,85.1,1852900
2022-07-22 07:00:00,85.19,85.86,82.9,83.15,1744700
2022-07-25 07:00:00,82.73,82.98,80.87,81.71,1538400
2022-07-26 07:00:00,81.88,83.41,80.7,81.04,1388100
2022-07-27 07:00:00,81.04,82.14,80.1,81.29,927700
2022-07-28 07:00:00,82.56,82.73,80.95,81.29,2861500
2022-07-29 07:00:00,80.95,81.29,75.62,75.62,6404300
2022-08-01 07:00:00,73.25,77.06,70.79,77.06,4464400
2022-08-02 07:00:00,77.06,77.73,74.77,75.11,1898400
2022-08-03 07:00:00,74.52,76.63,73.5,75.36,2012100
2022-08-04 07:00:00,75.36,78.07,75.11,76.89,2890700
2022-08-05 07:00:00,76.55,76.55,75.87,76.12,1440100
2022-08-08 07:00:00,76.04,78.75,75.79,77.48,2455100
2022-08-09 07:00:00,78.33,82.14,78.07,80.61,3358200
2022-08-10 07:00:00,80.02,81.29,79.17,79.17,1586200
2022-08-11 07:00:00,80.19,80.19,76.63,77.06,2311000
2022-08-12 07:00:00,77.06,78.41,75.79,77.56,1833800
2022-08-15 07:00:00,78.92,80.02,77.9,78.83,1552300
2022-08-16 07:00:00,78.83,80.44,78.75,79.26,2092500
2022-08-17 07:00:00,79.6,80.02,78.16,79.0,1918700
2022-08-18 07:00:00,79.51,81.8,79.09,79.85,4051000
2022-08-19 07:00:00,80.44,81.21,78.83,79.09,1792400
2022-08-22 07:00:00,78.67,79.43,77.99,78.16,1290800
2022-08-23 07:00:00,77.4,77.73,76.21,77.56,2513100
2022-08-24 07:00:00,78.33,81.29,77.4,80.36,3905400
2022-08-25 07:00:00,80.78,84.34,80.44,83.32,4431300
2022-08-26 07:00:00,83.41,83.41,81.54,81.71,2228800
2022-08-29 07:00:00,80.1,82.73,79.77,82.39,5009000
2022-08-30 07:00:00,83.49,86.2,83.49,84.76,5403100
2022-08-31 07:00:00,85.36,85.44,83.49,84.25,2385800
2022-09-05 07:00:00,84.68,86.8,84.34,85.78,2608700
2022-09-06 07:00:00,86.71,87.64,85.1,85.19,3950500
2022-09-07 07:00:00,85.19,85.27,79.85,79.85,4562200
2022-09-08 07:00:00,81.29,82.82,80.1,81.97,3562000
2022-09-09 07:00:00,81.71,83.41,80.36,83.41,2588000
2022-09-12 07:00:00,83.75,86.62,83.41,85.78,4096400
2022-09-13 07:00:00,86.37,87.22,85.27,86.62,3865700
2022-09-14 07:00:00,84.68,86.12,83.83,85.95,3084500
2022-09-15 07:00:00,86.8,87.13,84.76,84.76,3483800
2022-09-16 07:00:00,84.68,85.95,82.56,82.56,5746900
2022-09-19 07:00:00,82.98,83.32,79.6,79.6,4324400
2022-09-20 07:00:00,81.21,81.97,78.07,81.54,2499800
2022-09-21 07:00:00,80.61,81.54,79.77,80.44,1153500
2022-09-22 07:00:00,80.02,81.29,78.92,81.29,1938400
2022-09-23 07:00:00,81.21,81.21,79.17,79.17,2117400
2022-09-26 07:00:00,77.48,78.07,73.67,73.67,5696300
2022-09-27 07:00:00,73.84,74.43,69.78,70.03,3693800
2022-09-28 07:00:00,69.44,70.62,66.05,66.05,4024500
2022-09-29 07:00:00,68.17,68.17,61.48,61.48,3902800
2022-09-30 07:00:00,60.04,65.71,58.43,65.71,5658300
2022-10-03 07:00:00,66.05,68.17,61.98,62.49,3214700
2022-10-04 07:00:00,63.68,64.86,61.98,62.75,3343700
2022-10-05 07:00:00,64.36,66.3,63.93,65.03,2608300
2022-10-06 07:00:00,65.62,66.39,60.63,60.63,3683400
2022-10-07 07:00:00,57.67,59.7,56.4,56.99,5208000
2022-10-10 07:00:00,56.06,60.97,56.06,60.97,3640500
2022-10-11 07:00:00,60.46,61.39,57.92,59.1,3723900
2022-10-12 07:00:00,59.36,63.17,59.1,62.66,3911200
2022-10-13 07:00:00,62.66,64.61,62.32,63.93,2449300
2022-10-14 07:00:00,65.88,68.33,65.2,67.57,5940500
2022-10-17 07:00:00,67.06,70.37,66.13,70.37,3914900
2022-10-18 07:00:00,71.89,71.89,67.91,69.01,4176000
2022-10-19 07:00:00,68.67,71.04,68.67,69.01,3719400
2022-10-20 07:00:00,69.44,69.69,65.96,66.47,4231700
2022-10-21 07:00:00,66.9,66.9,61.9,61.9,5117900
2022-10-24 07:00:00,62.92,65.03,61.39,61.82,4332200
2022-10-25 07:00:00,62.66,65.71,60.71,63.51,4441900
2022-10-26 07:00:00,64.27,65.46,63.68,64.61,2676800
2022-10-27 07:00:00,64.1,67.4,63.68,66.9,3568400
2022-10-28 07:00:00,67.74,68.17,65.54,65.54,2813400
2022-10-31 07:00:00,65.88,66.13,62.15,65.12,4058900
2022-11-01 07:00:00,65.29,65.96,63.25,63.25,2735600
2022-11-04 07:00:00,61.82,61.82,58.68,60.12,3306600
2022-11-07 07:00:00,60.12,60.8,56.99,59.61,3118000
2022-11-08 07:00:00,59.61,60.46,58.77,60.12,2261700
2022-11-09 07:00:00,60.8,60.8,58.94,60.04,1378100
2022-11-10 07:00:00,58.51,59.1,55.89,55.89,2874700
2022-11-11 07:00:00,57.16,57.16,51.99,51.99,3203300
2022-11-14 07:00:00,48.44,48.44,48.44,48.44,569200
2022-11-15 07:00:00,45.05,45.05,45.05,45.05,248600
2022-11-16 07:00:00,41.92,48.18,41.92,48.18,12959600
2022-11-17 07:00:00,50.38,51.48,49.71,49.96,3085200
2022-11-18 07:00:00,49.96,50.04,46.49,46.49,8514600
2022-11-21 07:00:00,46.57,46.83,43.27,43.27,7210300
2022-11-22 07:00:00,41.92,45.3,40.73,43.27,6143000
2022-11-23 07:00:00,43.27,45.13,43.27,44.03,3210900
2022-11-24 07:00:00,43.95,44.2,42.0,43.19,3274800
2022-11-25 07:00:00,43.36,44.54,41.75,42.68,4887000
2022-11-28 07:00:00,43.61,45.64,43.44,45.64,5248800
2022-11-29 07:00:00,47.42,48.77,46.49,48.77,6135600
2022-11-30 07:00:00,49.71,51.57,49.54,51.57,4653200
2022-12-01 07:00:00,52.5,54.11,49.11,49.11,6420100
2022-12-02 07:00:00,49.11,52.5,48.1,52.42,5784400
2022-12-05 07:00:00,54.19,54.28,52.42,54.19,4394800
2022-12-06 07:00:00,52.92,56.56,52.08,53.35,6316800
2022-12-07 07:00:00,52.92,54.19,51.82,53.09,3002700
