time,open,high,low,close,volume
2022-08-08 07:00:00,58.04,58.04,57.72,57.8,2795800
2022-08-09 07:00:00,57.8,57.96,57.64,57.64,2129800
2022-08-10 07:00:00,57.64,58.12,57.64,58.04,1544800
2022-08-11 07:00:00,58.12,58.12,56.6,56.92,3884600
2022-08-12 07:00:00,56.84,57.56,56.84,57.56,1796100
2022-08-15 07:00:00,57.64,57.64,57.08,57.24,2525800
2022-08-16 07:00:00,57.48,57.96,57.4,57.48,1688300
2022-08-17 07:00:00,57.48,58.12,57.4,58.12,1316400
2022-08-18 07:00:00,58.12,58.92,58.12,58.76,4230600
2022-08-19 07:00:00,58.76,59.64,58.36,59.32,5225600
2022-08-22 07:00:00,59.32,59.88,59.0,59.0,2071700
2022-08-23 07:00:00,59.0,60.76,58.92,60.68,4551200
2022-08-24 07:00:00,60.68,62.68,60.68,62.2,5443600
2022-08-25 07:00:00,62.36,62.68,61.64,62.36,2182100
2022-08-26 07:00:00,62.28,62.52,61.0,61.56,2463000
2022-08-29 07:00:00,60.92,61.08,60.36,60.44,3311500
2022-08-30 07:00:00,60.44,61.16,60.44,60.84,2234900
2022-08-31 07:00:00,60.76,61.16,60.44,60.44,1657100
2022-09-05 07:00:00,60.44,62.28,60.44,62.04,3169400
2022-09-06 07:00:00,62.04,63.24,61.88,62.28,2649000
2022-09-07 07:00:00,62.28,62.28,60.6,60.6,2916400
2022-09-08 07:00:00,60.84,61.24,60.2,60.6,1351100
2022-09-09 07:00:00,60.76,61.24,60.44,60.76,1188500
2022-09-12 07:00:00,60.84,61.0,60.28,60.28,1386100
2022-09-13 07:00:00,60.2,60.84,60.2,60.6,1556500
2022-09-14 07:00:00,59.96,60.04,59.08,59.24,2037900
2022-09-15 07:00:00,59.32,60.2,59.32,59.64,1207500
2022-09-16 07:00:00,59.8,60.84,59.56,60.84,2308600
2022-09-19 07:00:00,60.52,60.6,59.96,60.2,1418000
2022-09-20 07:00:00,60.28,61.0,60.28,60.68,1139700
2022-09-21 07:00:00,60.6,62.12,60.52,61.56,2477500
2022-09-22 07:00:00,61.32,61.72,60.84,61.56,1033500
2022-09-23 07:00:00,61.64,61.88,61.24,61.4,1398600
2022-09-26 07:00:00,60.68,61.0,59.0,59.24,3386000
